"tomatometer_rating","movie_title","tomatometer_count","genre"
45,Planet of the Apes,157,"Action & Adventure, Drama, Science Fiction & Fantasy"
45,Prom Night,20,Horror
45,Soul Men,97,"Comedy, Musical & Performing Arts"
45,White on Rice,11,Comedy
44,"20 Centimeters (20 Centimetres) (20 cent�metros)",16,"Art House & International, Comedy, Drama, Musical & Performing Arts"
44,"30 Minutes or Less",162,"Action & Adventure, Comedy"
44,A Liar's Autobiography - The Untrue Story of Monty Python's Graham Chapman,50,"Animation, Art House & International, Comedy"
44,A Turtle's Tale: Sammy's Adventures,18,"Action & Adventure, Animation, Kids & Family"
44,Big Business,16,Comedy
44,Blindness,158,"Drama, Mystery & Suspense"
44,Boomerang,34,"Comedy, Romance"
44,Camelot,16,"Action & Adventure, Classics, Comedy, Drama, Musical & Performing Arts, Science Fiction & Fantasy, Romance"
44,Casanova,133,"Comedy, Drama, Romance"
44,Dorian Gray,39,"Drama, Horror"
44,Fear,34,"Drama, Horror, Mystery & Suspense"
44,Good Boy!,87,"Comedy, Kids & Family"
44,Grizzly,9,"Horror, Mystery & Suspense"
44,Helen,9,Drama
44,Lakeview Terrace,164,"Drama, Mystery & Suspense"
44,Runaway,18,"Action & Adventure, Science Fiction & Fantasy"
44,The Blue Butterfly,9,"Action & Adventure, Drama, Kids & Family"
44,The Box,155,"Horror, Mystery & Suspense, Science Fiction & Fantasy"
44,The Proposal,187,"Comedy, Romance"
44,The Siege,62,Action & Adventure
44,The Stone Angel,25,Drama
44,Wyatt Earp,27,"Action & Adventure, Drama, Western"
43,"10 Cent Pistol",7,"Drama, Mystery & Suspense"
43,A La Mala,7,"Comedy, Romance"
43,A Night In Old Mexico,21,Drama
43,Blood Creek,7,"Drama, Horror"
43,Convoy,14,"Action & Adventure, Drama"
43,Distant Thunder,7,Drama
43,Evolution,136,"Comedy, Science Fiction & Fantasy"
43,Gone in 60 Seconds,14,"Action & Adventure, Cult Movies, Drama, Mystery & Suspense"
43,Hoodlum,21,"Action & Adventure, Drama, Mystery & Suspense"
43,Jack and the Beanstalk,7,"Classics, Comedy, Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy"
43,Moll Flanders,23,"Drama, Romance"
43,"Ned Kelly (Ned Kelly, Outlaw)",7,"Action & Adventure, Western"
43,Pariah,14,"Art House & International, Drama"
43,Pippi Longstocking,7,"Animation, Kids & Family"
43,Spin,7,Drama
43,Splinter,7,"Action & Adventure, Mystery & Suspense"
43,Take,28,"Art House & International, Drama, Mystery & Suspense"
43,The Fan,14,"Drama, Mystery & Suspense"
43,The Field,14,"Art House & International, Drama"
43,The Human Factor,7,"Art House & International, Drama, Mystery & Suspense"
43,The Prophecy,23,"Horror, Mystery & Suspense, Science Fiction & Fantasy"
43,Venom,7,"Cult Movies, Horror, Mystery & Suspense"
43,Vice Versa,14,"Comedy, Kids & Family, Science Fiction & Fantasy"
42,"101 Dalmatians",36,"Action & Adventure, Comedy, Kids & Family"
42,"22 Bullets",12,"Action & Adventure, Art House & International, Drama, Mystery & Suspense"
42,A Cure For Wellness,202,Mystery & Suspense
42,Anger Management,193,Comedy
42,Bad Boys,62,Action & Adventure
42,Betrayed,12,"Action & Adventure, Drama, Mystery & Suspense"
42,Goal! The Dream Begins (Goal!: The Impossible Dream),83,"Drama, Sports & Fitness"
42,Guta-yubalja-deul (A Bloody Aria),24,"Art House & International, Drama, Mystery & Suspense"
42,Someone Like You,118,"Comedy, Romance"
42,The Phantom,45,"Action & Adventure, Science Fiction & Fantasy"
42,What Planet Are You From?,77,"Comedy, Horror, Science Fiction & Fantasy"
42,When Do We Eat?,38,Comedy
42,Wonderful World,31,"Drama, Romance"
41,"100 Streets",39,Drama
41,"44 Inch Chest",81,"Comedy, Drama, Mystery & Suspense"
41,A Little Help,44,"Comedy, Drama"
41,A Nightmare on Elm Street 2: Freddy's Revenge,27,Horror
41,Cousin Bette,22,"Comedy, Drama"
41,Imagine That,118,Comedy
41,Mr. Nice Guy (Yat goh hiu yan),29,"Action & Adventure, Art House & International, Comedy"
41,Running Scared,130,"Action & Adventure, Drama, Mystery & Suspense"
41,The Last House on the Left,153,"Drama, Horror, Mystery & Suspense"
41,The Rebound,27,"Comedy, Romance"
41,The Rocker,123,"Comedy, Drama"
41,The Substitute,22,"Action & Adventure, Drama"
41,Wild Child,27,Comedy
40,"21 Years: Richard Linklater",15,"Documentary, Special Interest"
40,"27 Dresses",151,"Comedy, Romance"
40,"3 Holes and a Smoking Gun",5,Mystery & Suspense
40,"3 Nights In The Desert",5,Drama
40,"3, 2, 1... Frankie Go Boom",20,"Comedy, Drama"
40,"6 Ways To Die",5,"Action & Adventure, Mystery & Suspense, Special Interest"
40,A Farewell to Fools,5,"Comedy, Drama"
40,A Question of Faith,5,Drama
40,A Wink and a Smile,15,"Documentary, Special Interest"
40,American Gun,20,Drama
40,Animal Farm,5,"Comedy, Drama, Kids & Family, Television"
40,Beverly Hills Chihuahua,97,Comedy
40,Body Parts,15,"Horror, Mystery & Suspense"
40,Fallen,57,"Animation, Drama, Mystery & Suspense"
40,Fireproof,20,Drama
40,Flipper,5,"Action & Adventure, Classics, Drama, Kids & Family, Television"
40,Gui si (Silk),5,"Art House & International, Horror, Mystery & Suspense"
40,Gypsy,5,"Comedy, Musical & Performing Arts"
40,Heaven & Earth,20,Drama
40,"I, the Jury",10,"Action & Adventure, Drama, Mystery & Suspense"
40,Julius Caesar,5,"Action & Adventure, Art House & International, Classics, Drama"
40,Kickboxer,10,"Action & Adventure, Drama"
40,Kid Galahad,5,"Classics, Drama, Musical & Performing Arts"
40,Lovesick,5,"Comedy, Romance"
40,Passchendaele,15,Drama
40,Rapid Fire,20,"Action & Adventure, Drama, Mystery & Suspense"
40,Straightheads (Closure),20,"Drama, Mystery & Suspense"
40,Tenderness,15,"Art House & International, Drama"
40,The Ape,5,"Classics, Drama, Horror, Science Fiction & Fantasy"
40,The Black Hole,30,"Action & Adventure, Kids & Family, Science Fiction & Fantasy"
40,The Confession,5,"Drama, Mystery & Suspense"
40,The Island,5,"Drama, Horror, Mystery & Suspense"
40,The Last Word,5,"Comedy, Drama"
40,The Main Event,10,"Comedy, Special Interest, Romance"
40,The Mechanic,5,"Action & Adventure, Classics, Drama, Mystery & Suspense"
40,The Ringer,88,Comedy
40,The Second Chance,15,"Drama, Faith & Spirituality"
40,Who's Minding the Store?,5,"Classics, Comedy"
40,Wide Awake,30,"Comedy, Drama, Kids & Family"
39,"1941",23,"Action & Adventure, Comedy"
39,"2012",242,"Action & Adventure, Drama, Mystery & Suspense, Science Fiction & Fantasy"
39,Deceived,18,"Drama, Mystery & Suspense"
39,Hannibal,171,"Drama, Mystery & Suspense"
39,Miss Julie,23,"Drama, Romance"
39,The Great Gatsby,36,"Classics, Drama, Romance"
39,The Peacemaker,33,Action & Adventure
39,The Reckoning,89,"Documentary, Drama, Mystery & Suspense"
38,"40 Days and 40 Nights",136,"Comedy, Mystery & Suspense, Romance"
38,A Kind of Murder,16,Drama
38,A Tale of Two Pizzas,8,Comedy
38,A Violent Man,8,"Drama, Mystery & Suspense"
38,And God Created Woman,8,"Classics, Comedy, Drama, Romance"
38,April Fool's Day,16,Horror
38,Beauty Shop,117,Comedy
38,Blood Feast,13,"Classics, Horror"
38,Flashback,13,Comedy
38,Home,8,"Comedy, Documentary, Drama, Special Interest"
38,Igor,92,"Animation, Comedy, Kids & Family"
38,Itty Bitty Titty Committee,8,"Comedy, Gay & Lesbian"
38,Michael,37,"Comedy, Science Fiction & Fantasy"
38,My Name Is Bruce,39,"Comedy, Horror"
38,Partition,21,"Classics, Drama"
38,Psycho,78,"Horror, Mystery & Suspense"
38,Revenge,16,"Action & Adventure, Drama, Mystery & Suspense, Romance"
38,Saawariya,21,"Art House & International, Drama, Musical & Performing Arts, Romance"
38,Sahara,177,"Action & Adventure, Drama"
38,Skin Deep,16,Comedy
38,Sniper,13,Action & Adventure
38,The Champ,21,"Drama, Sports & Fitness"
38,The Convent (O Convento),8,"Art House & International, Documentary, Drama, Mystery & Suspense"
38,The Football Factory,8,"Action & Adventure, Art House & International, Comedy, Documentary, Drama"
38,The Grand,42,Comedy
38,The Muppets' Wizard of Oz,8,"Kids & Family, Musical & Performing Arts"
38,The Phantom of the Opera,13,Horror
38,The Pornographer,8,Drama
38,The Van,21,"Comedy, Drama"
38,They,56,"Action & Adventure, Drama, Horror, Mystery & Suspense"
38,When a Stranger Calls,16,"Horror, Mystery & Suspense"
38,X Games 3D: The Movie,29,"Documentary, Sports & Fitness"
37,"4.3.2.1",30,"Drama, Mystery & Suspense"
37,Behind Enemy Lines,130,"Action & Adventure, Drama"
37,Great Expectations,35,"Drama, Kids & Family, Romance"
37,Road House,43,"Action & Adventure, Mystery & Suspense"
37,Surrogates,115,"Action & Adventure, Comedy, Mystery & Suspense, Science Fiction & Fantasy"
37,The Lucky Ones,75,"Comedy, Drama"
37,The Skeleton Key,153,"Drama, Horror, Mystery & Suspense, Romance"
36,"13 Ghosts",14,"Classics, Horror"
36,"2 Fast 2 Furious",159,"Action & Adventure, Drama, Mystery & Suspense"
36,"21",169,"Drama, Mystery & Suspense"
36,A Star is Born,36,"Drama, Musical & Performing Arts, Romance"
36,Angels & Demons,258,"Drama, Mystery & Suspense"
36,As You Like It,14,"Comedy, Drama, Romance"
36,Babes in Toyland,11,"Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy, Romance"
36,Brewster's Millions,22,Comedy
36,Children of the Corn,25,"Cult Movies, Horror, Mystery & Suspense"
36,Desperate Hours,11,"Drama, Mystery & Suspense"
36,Gigantic,83,"Comedy, Romance"
36,Hollywood Dreams,28,"Comedy, Drama"
36,In Too Deep,55,"Action & Adventure, Drama, Mystery & Suspense"
36,Invaders from Mars,14,"Horror, Mystery & Suspense, Science Fiction & Fantasy"
36,Junior,33,"Comedy, Science Fiction & Fantasy"
36,Le Divorce,140,"Comedy, Drama, Romance"
36,Legend,39,"Drama, Science Fiction & Fantasy"
36,Mrs. Soffel,11,"Drama, Mystery & Suspense"
36,Out to Sea,22,"Comedy, Drama"
36,Paradise,11,Drama
36,Park,11,"Art House & International, Comedy, Drama"
36,Rise: Blood Hunter,14,"Horror, Mystery & Suspense"
36,Standing Still,22,"Comedy, Drama"
36,The Shadow,47,"Action & Adventure, Mystery & Suspense, Science Fiction & Fantasy"
36,The Ten,81,Comedy
36,The Trip,22,"Action & Adventure, Classics, Drama, Science Fiction & Fantasy"
36,Toy Soldiers,14,"Action & Adventure, Drama, Mystery & Suspense"
35,"24 Exposures",20,Mystery & Suspense
35,A Dog's Purpose,147,"Comedy, Drama"
35,Descent,34,"Art House & International, Drama, Mystery & Suspense"
35,Hostage,158,"Drama, Mystery & Suspense"
35,Lottery Ticket,81,Comedy
35,The Last Time,17,"Comedy, Drama"
35,The Situation,48,"Drama, Mystery & Suspense"
35,The Wolfman,217,"Horror, Mystery & Suspense"
35,Where the Heart Is,97,"Comedy, Drama, Romance"
34,A Fantastic Fear of Everything,32,"Art House & International, Comedy"
34,A Rumor of Angels,29,Drama
34,A Teacher,32,Drama
34,Rails & Ties,47,Drama
34,The Fan,29,"Action & Adventure, Drama, Mystery & Suspense"
33,"1 Night (One Night)",6,"Drama, Romance"
33,"15 Minutes of War (L'intervention)",6,"Action & Adventure, Drama"
33,"2 Jacks",15,Drama
33,A Beginner's Guide To Endings,6,"Comedy, Drama"
33,A Little Trip to Heaven,6,"Comedy, Drama, Mystery & Suspense"
33,A Long Way From Home,9,Drama
33,A Man's Story,18,"Documentary, Special Interest"
33,A Million Ways to Die in the West,201,"Comedy, Western"
33,Alice in Wonderland,6,"Action & Adventure, Comedy, Kids & Family, Television"
33,Angel Eyes,132,"Drama, Mystery & Suspense, Romance"
33,Avenging Angel,6,"Action & Adventure, Drama, Mystery & Suspense"
33,Beethoven,27,"Comedy, Kids & Family, Special Interest"
33,Blind Date,21,"Comedy, Drama"
33,Breakout,9,Action & Adventure
33,Closing the Ring,18,"Drama, Romance"
33,Equinox,9,"Drama, Mystery & Suspense"
33,Free Style,18,"Drama, Kids & Family"
33,Galaxy of Terror (Mindwarp: An Infinity of Terror) (Planet of Horrors) (Quest),12,"Action & Adventure, Horror, Mystery & Suspense, Science Fiction & Fantasy"
33,Girls! Girls! Girls!,6,"Classics, Comedy, Musical & Performing Arts, Special Interest, Romance"
33,Gung Ho,21,Comedy
33,Malevolence,18,Horror
33,Space Chimps,91,"Action & Adventure, Animation, Comedy, Kids & Family"
33,Switch,18,"Comedy, Science Fiction & Fantasy"
33,Tennessee,21,Drama
33,The 13th Warrior,88,"Action & Adventure, Cult Movies, Science Fiction & Fantasy"
33,The Dark,9,"Horror, Mystery & Suspense"
33,The Getaway,21,"Action & Adventure, Drama, Mystery & Suspense"
33,The Guitar,18,Drama
33,The Hindenburg,12,"Action & Adventure, Drama, Mystery & Suspense"
33,The Man in the Iron Mask,40,"Action & Adventure, Drama"
33,The Man Who Loved Women,12,"Comedy, Romance"
33,The Objective,12,"Action & Adventure, Horror, Mystery & Suspense, Science Fiction & Fantasy"
33,The Young Americans,6,"Action & Adventure, Drama, Mystery & Suspense"
33,Touch,18,Comedy
33,Trapped Ashes,12,Horror
32,"1492: Conquest of Paradise",22,"Action & Adventure, Art House & International, Classics, Drama"
32,"15 Minutes",125,"Action & Adventure, Drama, Mystery & Suspense, Television"
32,"28 Days",84,"Comedy, Drama"
32,"3 Generations",44,"Comedy, Drama"
32,"3 Ninjas",22,"Action & Adventure, Comedy, Kids & Family"
32,"5 Days Of War",34,"Action & Adventure, Drama, Special Interest"
32,A Nightmare on Elm Street 5: The Dream Child,31,"Horror, Mystery & Suspense, Science Fiction & Fantasy"
32,At First Sight,38,"Drama, Romance"
32,Before and After,19,"Drama, Mystery & Suspense"
32,Blown Away,19,"Action & Adventure, Drama, Mystery & Suspense"
32,Bomb the System,22,"Action & Adventure, Drama"
32,Flipper,19,"Action & Adventure, Kids & Family"
32,Good,71,Drama
32,Last Dance,22,"Cult Movies, Drama, Mystery & Suspense"
32,One Night Stand,31,"Drama, Sports & Fitness"
32,Paper Man,31,"Comedy, Drama"
32,Superstar,74,Comedy
32,The Baxter,75,"Comedy, Romance"
32,The Lovely Bones,243,"Drama, Horror, Mystery & Suspense, Science Fiction & Fantasy"
31,"102 Dalmatians",90,"Comedy, Kids & Family"
31,"8 Seconds",13,"Drama, Romance"
31,A Bad Moms Christmas,127,Comedy
31,A Boy Called Po,13,Drama
31,Backstage,13,"Documentary, Musical & Performing Arts"
31,Black Irish,13,Drama
31,Dangerous Game,16,Drama
31,Gladiator,13,"Action & Adventure, Drama"
31,Harold,16,Comedy
31,King Arthur,189,"Action & Adventure, Drama"
31,Les Visiteurs (The Visitors ),13,"Art House & International, Comedy, Science Fiction & Fantasy"
31,Made in America,29,Comedy
31,Murder by Numbers,127,"Drama, Mystery & Suspense"
31,Pizza,13,Comedy
31,Shattered,13,"Art House & International, Drama, Mystery & Suspense"
31,The Best of Times,13,"Comedy, Drama"
31,The Promise (Master of Crimson Armor) (Wu ji),78,"Action & Adventure, Classics, Drama, Science Fiction & Fantasy"
31,The Three Musketeers,26,"Action & Adventure, Comedy, Kids & Family, Romance"
31,Trade,70,"Drama, Mystery & Suspense"
31,Tristan & Isolde,121,"Drama, Science Fiction & Fantasy, Romance"
31,Undoing,13,"Drama, Mystery & Suspense"
30,"12 Rounds",71,"Action & Adventure, Mystery & Suspense"
30,A Bird of the Air,10,"Comedy, Drama, Romance"
30,House on Haunted Hill,61,"Horror, Mystery & Suspense"
30,Nowhere to Run,23,"Action & Adventure, Mystery & Suspense"
30,Scooby-Doo,144,"Comedy, Kids & Family"
30,Screamers,33,"Art House & International, Mystery & Suspense, Science Fiction & Fantasy"
30,The Animal,83,"Comedy, Science Fiction & Fantasy"
30,The Big White,10,"Comedy, Drama"
30,The Good Heart,37,Drama
30,Thumbelina,10,"Animation, Kids & Family"
29,"18 Again!",7,Comedy
29,"4 Minute Mile",14,Drama
29,American Virgin,7,Comedy
29,Bitch Slap,17,Action & Adventure
29,Black Cloud,7,"Action & Adventure, Drama"
29,Bug,7,"Classics, Horror, Mystery & Suspense, Science Fiction & Fantasy"
29,Coming Soon,7,"Comedy, Drama, Romance"
29,Deadgirl,17,"Drama, Horror"
29,Eaten Alive,14,"Horror, Mystery & Suspense"
29,Fade to Black,7,Mystery & Suspense
29,Forever Strong,21,Drama
29,Life as We Know It,149,"Comedy, Drama"
29,Moog,17,"Documentary, Musical & Performing Arts"
29,Posse,17,"Action & Adventure, Art House & International, Western"
29,Prophecy,14,"Horror, Science Fiction & Fantasy"
29,Ripple Effect,7,Drama
29,Sugarhouse,17,"Drama, Mystery & Suspense"
29,The Collector,72,"Horror, Mystery & Suspense"
29,The Hunted,148,"Action & Adventure, Mystery & Suspense"
29,The Incubus,7,"Horror, Mystery & Suspense"
29,The Punisher,169,"Action & Adventure, Drama"
29,The Rookie,14,"Action & Adventure, Comedy, Drama, Mystery & Suspense"
29,The Struggle,7,"Classics, Drama"
29,The Thirteenth Floor,63,Science Fiction & Fantasy
29,The Time Machine,150,Science Fiction & Fantasy
29,The Undefeated,7,"Classics, Western"
29,Village of the Damned,34,"Horror, Mystery & Suspense, Science Fiction & Fantasy"
28,Alvin and the Chipmunks,109,"Animation, Comedy, Kids & Family"
28,Black Sheep,32,Comedy
28,Chatham (The Golden Boys),18,"Comedy, Romance"
28,Das Haus der Schlafenden Sch�nen (House of the Sleeping Beauties),18,"Art House & International, Drama"
28,Mad Love,25,"Drama, Romance"
28,Nightwatch,29,"Drama, Horror, Mystery & Suspense"
28,Nothing to Lose,25,Comedy
28,"Silent Night, Deadly Night",18,Horror
28,The Associate,18,Comedy
27,"3 Days To Kill",117,Mystery & Suspense
27,"33 Postcards",15,"Art House & International, Drama, Musical & Performing Arts"
27,Bad Company,11,"Drama, Mystery & Suspense"
27,Burglar,11,"Comedy, Drama"
27,Double Jeopardy,86,"Action & Adventure, Mystery & Suspense"
27,Foxfire,11,Drama
27,Happy Tears,33,"Comedy, Drama"
27,Remember Me,138,"Drama, Romance"
27,Running Free,30,"Action & Adventure, Drama, Kids & Family"
27,Shrink,64,"Comedy, Drama"
27,Splinterheads,11,Comedy
27,The Canyon,15,"Drama, Mystery & Suspense"
27,The Mostly Unfabulous Social Life of Ethan Green,26,"Comedy, Drama"
26,"2016: Obama's America",34,"Documentary, Special Interest"
26,A Slipping-Down Life,65,"Comedy, Drama, Romance"
26,Anna Karenina,19,"Drama, Special Interest"
26,Bait,82,"Action & Adventure, Comedy, Drama, Mystery & Suspense"
26,Casino Royale,38,"Action & Adventure, Classics, Comedy"
26,Diamonds,35,"Comedy, Drama, Mystery & Suspense"
26,Free Zone,46,"Art House & International, Drama"
26,High School,53,Comedy
26,Land of the Lost,189,"Action & Adventure, Comedy, Science Fiction & Fantasy"
26,What Happens in Vegas,131,"Comedy, Romance"
25,"21 And Over",106,Comedy
25,A Girl And A Gun,8,"Documentary, Special Interest"
25,Appurush�do (Appleseed),32,"Action & Adventure, Animation, Anime & Manga, Art House & International, Science Fiction & Fantasy"
25,Black and White,8,"Drama, Mystery & Suspense"
25,Blood: The Last Vampire,52,"Action & Adventure, Art House & International, Horror, Science Fiction & Fantasy"
25,Born Yesterday,24,"Comedy, Romance"
25,Botched,8,"Comedy, Horror, Mystery & Suspense"
25,Buddy,20,"Comedy, Drama, Kids & Family"
25,Consenting Adults,12,Mystery & Suspense
25,Cutting Class,8,"Comedy, Drama, Horror"
25,Gone in 60 Seconds (Gone in Sixty Seconds),137,Action & Adventure
25,Impulse,8,"Action & Adventure, Drama, Mystery & Suspense"
25,Ninja Assassin,114,"Action & Adventure, Drama"
25,Nobel Son,65,"Comedy, Drama, Mystery & Suspense"
25,Powder Blue,8,Drama
25,Raw Deal,12,Action & Adventure
25,Showtime,123,Comedy
25,Slipstream,40,"Art House & International, Comedy, Drama, Science Fiction & Fantasy"
25,Staten Island (Little New York),8,"Art House & International, Drama"
25,The Crush,28,"Drama, Mystery & Suspense"
25,The Green Berets,12,"Action & Adventure, Classics, Drama"
25,The Lost City,83,Drama
25,The Narrows,12,Drama
25,Tortilla Heaven,12,Comedy
25,Weather Girl,8,Comedy
24,"7 Days in Entebbe",112,"Drama, Mystery & Suspense"
24,"90 Minutes In Heaven",21,Drama
24,A Guy Thing,102,"Comedy, Romance"
24,Fame,121,"Drama, Musical & Performing Arts, Romance"
24,G,29,"Drama, Romance"
24,Loser,96,"Comedy, Drama, Romance"
24,Pearl Harbor,192,"Action & Adventure, Drama, Romance"
24,The Final Season,49,"Art House & International, Drama"
24,The Island of Dr. Moreau,33,"Horror, Mystery & Suspense, Science Fiction & Fantasy"
23,I'll Be Home for Christmas,43,"Comedy, Kids & Family"
23,Push,126,"Mystery & Suspense, Science Fiction & Fantasy"
23,Torque,115,Action & Adventure
22,"14 Cameras",9,Horror
22,"2:22",9,"Drama, Mystery & Suspense"
22,"400 Days",9,""
22,"6 Below: Miracle On The Mountain",18,"Drama, Mystery & Suspense"
22,"6 Month Rule",9,Comedy
22,"8MM",82,"Action & Adventure, Mystery & Suspense"
22,"9 Dead Gay Guys",23,Comedy
22,A Long Way Down,54,"Art House & International, Comedy, Drama"
22,Arthur and the Invisibles (Arthur and the Minimoys),91,"Animation, Kids & Family, Science Fiction & Fantasy"
22,Enough,124,"Drama, Mystery & Suspense"
22,Fireflies in the Garden,54,Drama
22,G-Force,126,"Action & Adventure, Comedy, Kids & Family, Science Fiction & Fantasy"
22,Joshua,23,Drama
22,Lana's Rain,9,Drama
22,Mad Money,105,"Comedy, Drama"
22,"Rally 'Round the Flag, Boys!",9,"Classics, Comedy"
22,Repo Men,151,"Action & Adventure, Science Fiction & Fantasy"
22,Spring Break,9,Comedy
22,The Eye,79,"Drama, Horror, Mystery & Suspense"
22,The Guardian,9,"Horror, Mystery & Suspense"
22,The Oh in Ohio,69,Comedy
21,A Dog of Flanders,24,"Drama, Kids & Family"
21,Airborne,14,"Action & Adventure, Comedy, Drama, Kids & Family"
21,Blind Date,24,"Comedy, Drama"
21,Dirty,28,Drama
21,Duets,92,"Action & Adventure, Comedy, Drama"
21,Empire,100,"Action & Adventure, Drama"
21,Eternal,34,"Horror, Mystery & Suspense"
21,Meet Bill,19,Comedy
21,No Mercy,14,"Action & Adventure, Drama, Mystery & Suspense"
21,The 24th Day,14,"Drama, Horror"
21,The Lodger,24,"Drama, Horror, Mystery & Suspense"
21,Uncle Nino,33,"Comedy, Drama"
20,"360",75,"Drama, Romance"
20,A Perfect Man,5,"Comedy, Drama"
20,A Plumm Summer,10,"Action & Adventure, Comedy, Kids & Family, Television"
20,All Hat,5,"Action & Adventure, Western"
20,Alvin and the Chipmunks: The Squeakquel,84,"Animation, Comedy, Kids & Family"
20,Baby on Board,5,Comedy
20,Bad Seed,5,"Horror, Mystery & Suspense"
20,Charly (A Heartbeat Away),10,"Comedy, Drama, Romance"
20,Checking Out,5,Comedy
20,Devil Doll,5,"Classics, Horror"
20,Devour,5,Horror
20,Down (The Shaft),5,"Action & Adventure, Horror, Mystery & Suspense, Science Fiction & Fantasy"
20,Down to Earth,96,"Comedy, Drama"
20,Fred Claus,142,Comedy
20,Gunshy,5,"Action & Adventure, Drama, Mystery & Suspense"
20,Heat,5,"Action & Adventure, Drama"
20,Inferno (Pilgrim),5,Mystery & Suspense
20,Joyride,5,"Drama, Mystery & Suspense"
20,Kansas,10,"Action & Adventure, Drama, Mystery & Suspense"
20,Love and Other Disasters,5,"Comedy, Romance"
20,Missing in Action,15,Action & Adventure
20,Open Window,5,Drama
20,Snow Blind,5,"Documentary, Sports & Fitness"
20,Sugar Hill,10,"Drama, Mystery & Suspense"
20,The Crew,85,Comedy
20,The Good Life,5,"Art House & International, Comedy, Drama"
20,The Invisible,60,"Drama, Mystery & Suspense"
20,The Last Song,118,"Drama, Kids & Family, Romance"
20,The Protector,5,"Action & Adventure, Drama"
20,The Red Baron (Der rote Baron),25,"Action & Adventure, Drama, Romance"
19,"10th & Wolf",27,Drama
19,Blow Dry,64,"Comedy, Drama"
19,Collateral Damage,142,"Action & Adventure, Mystery & Suspense"
19,Dark Streets,36,"Drama, Musical & Performing Arts"
19,Jack Frost,57,"Comedy, Drama, Kids & Family, Science Fiction & Fantasy"
19,Mannequin,36,"Comedy, Science Fiction & Fantasy, Romance"
19,Medicine Man,21,Drama
19,Navy Seals,32,"Action & Adventure, Mystery & Suspense"
19,Obsessed,90,"Drama, Mystery & Suspense"
19,Passengers,31,"Drama, Mystery & Suspense"
19,Reunion,16,Drama
19,The Jazz Singer,21,"Drama, Musical & Performing Arts"
18,Alaska,11,"Action & Adventure, Kids & Family"
18,Boiling Point,11,"Action & Adventure, Art House & International, Drama, Mystery & Suspense"
18,Chapter 27,49,Drama
18,Diabolique,28,"Drama, Mystery & Suspense"
18,Fatal Instinct,22,Comedy
18,Jack,33,"Comedy, Drama, Kids & Family"
18,The Happening,179,"Drama, Mystery & Suspense, Science Fiction & Fantasy"
18,The Tooth Fairy,114,"Comedy, Kids & Family, Science Fiction & Fantasy"
17,"30 Days Of Night: Dark Days",6,Horror
17,"50 to 1",6,"Drama, Kids & Family"
17,"54",69,Drama
17,A Country Called Home,12,Drama
17,A Warrior's Heart,12,"Action & Adventure, Drama, Kids & Family"
17,Badland,18,Drama
17,Class Act,12,Comedy
17,Cursed,96,Horror
17,Dirty Work,29,"Comedy, Drama"
17,Frankenstein,6,"Drama, Horror, Science Fiction & Fantasy, Television"
17,Gloria,30,"Action & Adventure, Drama, Mystery & Suspense"
17,K-911,6,"Action & Adventure, Comedy"
17,Kids in America,36,"Comedy, Documentary"
17,Land of the Blind,18,Drama
17,Lock Up,12,"Action & Adventure, Drama, Mystery & Suspense"
17,Superhero Movie,52,"Action & Adventure, Comedy"
17,The Babysitter,6,"Drama, Mystery & Suspense"
17,The Haunting in Connecticut,105,"Horror, Mystery & Suspense"
17,The Keeper,6,"Drama, Mystery & Suspense"
17,The Skin Game,6,"Classics, Comedy, Drama"
17,The Squeeze,6,"Action & Adventure, Comedy, Mystery & Suspense, Romance"
17,The Star,6,"Classics, Drama"
17,The Sunchaser,6,"Action & Adventure, Drama, Mystery & Suspense"
17,Trapped,59,"Action & Adventure, Drama, Mystery & Suspense"
17,Turbulence,18,"Action & Adventure, Mystery & Suspense"
16,"47 Ronin",86,"Action & Adventure, Drama, Science Fiction & Fantasy"
16,A Glimpse Inside the Mind of Charles Swan III,56,Comedy
16,An American Affair,37,"Drama, Mystery & Suspense"
16,Beautiful,64,"Action & Adventure, Comedy, Drama"
16,Chain Reaction,32,"Action & Adventure, Mystery & Suspense"
16,The Art of War,80,"Action & Adventure, Drama, Mystery & Suspense"
16,The Haunting,95,"Horror, Mystery & Suspense"
16,The Perfect Holiday,57,"Kids & Family, Romance"
16,Untraceable,148,"Drama, Horror, Mystery & Suspense"
16,What Goes Up,31,"Comedy, Drama"
16,Whatever It Takes,67,Comedy
15,"3 Ninjas Kick Back",13,"Action & Adventure, Comedy, Kids & Family"
15,A Few Best Men,39,Comedy
15,A Good Day To Die Hard,225,Action & Adventure
15,A Score to Settle,20,"Action & Adventure, Mystery & Suspense"
15,Gunmen,13,Action & Adventure
15,Hounddog,53,"Drama, Musical & Performing Arts"
15,Metro,34,"Action & Adventure, Drama"
15,Mirrors,88,"Horror, Mystery & Suspense"
15,Most Wanted,26,"Action & Adventure, Mystery & Suspense"
15,Not Forgotten,13,Mystery & Suspense
15,Over Her Dead Body,108,"Comedy, Science Fiction & Fantasy, Romance"
15,Priest,99,"Action & Adventure, Horror, Mystery & Suspense, Science Fiction & Fantasy, Western"
15,Red Sonja,26,"Action & Adventure, Science Fiction & Fantasy"
15,Smile,13,"Art House & International, Comedy, Drama"
